Tipo,Numero,Nombre,Densidad poblacion,Empadronados,6k,6k-12k,12k-18k,18k-21k,21k-30k,30k-60k,60k,UnidadesProductivas_Actividades_Financieras,UnidadesProductivas_Administracion_Publica_Sanidad_Educacion,UnidadesProductivas_agricultura_Ganaderia,UnidadesProductivas_alimentacion_textil,UnidadesProductivas_Comercio_Hosteleria,UnidadesProductivas_Construcion,UnidadesProductivas_Industria_Manufacturera,UnidadesProductivas_Informacion_servicio_profesional,UnidadesProductivas_Metal,UnidadesProductivas_Mineria_electricidad_agua,UnidadesProductivas_Otras,UnidadesProductivas_Otras_Actividades_de_Servicios,UnidadesProductivas_transporte,Empadronados Inicio,Empadronados Final,Balance Empadronados,Ocupados Inicio,Ocupados Final,Balance Ocupados,Sector Predominante,Poligono,Tipo Poblacion,%_UnidadesProductivas_Actividades_Financieras,%_UnidadesProductivas_Administracion_Publica_Sanidad_Educacion,%_UnidadesProductivas_agricultura_Ganaderia,%_UnidadesProductivas_alimentacion_textil,%_UnidadesProductivas_Comercio_Hosteleria,%_UnidadesProductivas_Construcion,%_UnidadesProductivas_Industria_Manufacturera,%_UnidadesProductivas_Informacion_servicio_profesional,%_UnidadesProductivas_Metal,%_UnidadesProductivas_Mineria_electricidad_agua,%_UnidadesProductivas_Otras,%_UnidadesProductivas_Otras_Actividades_de_Servicios,%_UnidadesProductivas_transporte,%_Balance_Empadronados,%_Balance_Ocupados,Mediana_Empadronados,%50_Empadronados,Mediana_Ocupados,%50_Ocupados
Municipios,1408,Serranillos del Valle,340.18,4429,482,210,317,191,425,444,119,1.35,5.87,1.58,0.9,23.03,23.71,9.71,13.55,3.39,0.45,5.42,11.06,14.9,479,466,13,1377,1133,244,6,,4,0.01174730247128437,0.0510790114862513,0.013748694744169856,0.007831534980856246,0.20040027845457709,0.2063174382178907,0.08449356073790462,0.11790810998955795,0.029498781761225196,0.003915767490428123,0.047163243995823174,0.096240863209189,0.1296554124608423,0.002935199819372319,0.055091442763603525,-0.0004700352526439483,1,0xf,1
Municipios,1415,Sevilla la Nueva,379.43,9345,953,438,636,408,828,1159,257,3.1,16.16,0.86,0.43,19.15,13.48,5.24,17.76,1.93,0.32,2.89,11.34,6.21,898,875,23,1927,1831,96,5,,5,0.031354303631030644,0.16344695054111458,0.008698290684737533,0.004349145342368767,0.1936886821078183,0.13634064933751391,0.052998887427935674,0.17962981693132396,0.019520582583190046,0.003236573278041873,0.029230302417315668,0.11469606554060888,0.06280975017700009,0.0024612092027822365,0.010272873194221509,-0.0004700352526439483,1,0xf,1
Municipios,1436,Somosierra,4.26,87,7,-,-,-,-,-,-,0.0,45.98,11.49,0.0,126.44,0.0,0.0,22.99,0.0,11.49,0.0,45.98,0.0,18,23,-5,42,42,0,5,,1,0.0,0.17392291107160418,0.04346181488065968,0,0.47826909255967015,0.0,0.0,0.08696145553580209,0.0,0.04346181488065968,0.0,0.17392291107160418,0.0,-0.05747126436781609,0,-0.0004700352526439483,2,0xf,1
Municipios,1441,Soto del Real,211.74,9091,864,353,446,316,776,1376,511,1.54,11.44,1.43,0.88,24.2,10.56,2.97,19.69,0.66,0.11,1.43,30.03,3.96,965,963,2,2868,2777,91,12,,5,0.01414141414141414,0.10505050505050505,0.013131313131313131,0.00808080808080808,0.2222222222222222,0.09696969696969697,0.02727272727272727,0.1808080808080808,0.006060606060606061,0.00101010101010101,0.013131313131313131,0.27575757575757576,0.03636363636363636,0.00021999780002199978,0.01000989990100099,-0.0004700352526439483,1,0xf,1
Municipios,1454,Talamanca de Jarama,106.83,4123,446,215,306,183,367,400,70,0.97,5.58,2.67,0.97,17.71,11.16,4.12,11.16,2.67,0.49,0.49,12.61,5.82,308,298,10,798,741,57,5,,4,0.012693012300444907,0.07301753467678616,0.034938497775451445,0.012693012300444907,0.23174561633080343,0.14603506935357233,0.05391258832766291,0.14603506935357233,0.034938497775451445,0.006411934048678355,0.006411934048678355,0.1650091599057838,0.07615807380266945,0.002425418384671356,0.013824884792626729,-0.0004700352526439483,1,0xf,1
Municipios,1467,Tielmes,104.06,2781,362,172,218,114,220,154,22,2.88,7.55,5.75,1.08,21.57,12.59,8.27,7.19,2.52,0.0,4.67,8.63,6.11,206,224,-18,578,669,-91,5,,3,0.032428780542731676,0.08501294899223061,0.06474496115302332,0.01216079270352438,0.24287805427316747,0.14176331494201105,0.09312014412791353,0.08095935142438916,0.02837518297489022,0.0,0.05258416844949894,0.097173741695755,0.06879855872086478,-0.006472491909385114,-0.03272204243078029,-0.0004700352526439483,2,0xf,2
Municipios,1473,Titulcia,134.81,1360,161,71,77,51,116,104,18,0.74,7.35,4.41,0.74,23.53,18.38,4.41,8.09,1.47,0.74,2.21,5.15,11.76,118,115,3,280,301,-21,5,,2,0.00831647561249719,0.08260283209710047,0.04956169925826028,0.00831647561249719,0.2644414475162958,0.2065632726455383,0.04956169925826028,0.09091930770959766,0.016520566419420093,0.00831647561249719,0.024837042031917285,0.05787817487075748,0.13216453135536074,0.0022058823529411764,-0.015441176470588236,-0.0004700352526439483,1,0xf,2
Municipios,1489,Torrejón de Ardoz,4117.85,132771,14543,6037,9768,6519,13476,13138,2017,1.45,5.04,0.28,0.35,21.58,9.5,4.42,10.69,1.82,0.17,2.24,10.1,7.82,9522,9433,89,42796,42687,109,5,,5,0.019215478399151865,0.06679035250463822,0.0037105751391465678,0.004638218923933209,0.2859793267956533,0.12589451364961568,0.05857407898224224,0.1416644579909886,0.024118738404452687,0.0022528491916247017,0.029684601113172542,0.13384574609064404,0.10363106281473627,0.0006703271045634965,0.0008209624089597879,-0.0004700352526439483,1,0xf,1
Municipios,1505,Torrejón de Velasco,87.87,4594,488,203,350,214,476,451,62,1.31,13.93,6.97,0.44,22.64,16.11,7.62,6.75,1.31,1.09,5.88,11.1,10.45,447,450,-3,1092,1127,-35,5,,4,0.01240530303030303,0.13191287878787877,0.06600378787878787,0.004166666666666667,0.2143939393939394,0.15255681818181815,0.07215909090909091,0.06392045454545454,0.01240530303030303,0.010321969696969698,0.05568181818181818,0.10511363636363635,0.09895833333333331,-0.00065302568567697,-0.007618632999564649,-0.0004700352526439483,2,0xf,2
Municipios,1492,Torrejón de la Calzada,1063.21,9549,1062,489,662,440,859,1054,235,2.2,8.9,0.94,0.84,28.07,14.77,13.3,14.87,7.44,0.31,5.03,9.84,9.32,962,979,-17,3467,3430,37,5,,5,0.01899335232668566,0.07683674350341016,0.008115341448674781,0.0072520072520072506,0.24233790900457564,0.12751446084779416,0.11482344815678149,0.1283777950444617,0.06423206423206423,0.0026763360096693427,0.04342571009237676,0.08495208495208494,0.08046274712941379,-0.0017802911299612525,0.0038747512828568435,-0.0004700352526439483,2,0xf,1
Municipios,1512,Torrelaguna,113.76,4897,531,227,335,216,445,495,39,2.65,6.33,3.06,0.61,38.19,13.27,2.86,9.8,1.02,0.41,1.23,7.15,6.13,431,440,-9,1136,1173,-37,5,,4,0.02858375579764858,0.06827742422608134,0.03300614820407723,0.0065796569949304285,0.41192967317441487,0.14313450544709308,0.030848883615575452,0.10570596483658722,0.011002049401359078,0.004422392406428648,0.013267177219285947,0.07712220903893864,0.06612015963757956,-0.001837859914233204,-0.007555646314069839,-0.0004700352526439483,2,0xf,2
Municipios,1527,Torrelodones,1109.64,24122,1812,713,953,636,1882,4092,2629,4.31,15.59,0.37,0.46,22.84,6.38,2.24,37.85,0.37,0.04,1.41,49.54,2.11,3350,3408,-58,7585,7561,24,12,,5,0.03003275033098738,0.1086335447007177,0.002578217545815622,0.0032053515434464492,0.15915267228764543,0.044456832276496404,0.015608668385478364,0.26374468678140894,0.002578217545815622,0.00027872622116925644,0.00982509929621629,0.34520242491812414,0.014702808166678277,-0.002404444075947268,0.000994942376254042,-0.0004700352526439483,2,0xf,1
Municipios,1533,Torremocha de Jarama,56.29,1079,86,38,52,33,93,103,25,0.93,16.68,8.34,3.71,27.8,8.34,8.34,20.39,0.93,1.85,3.71,19.46,4.63,122,126,-4,629,602,27,5,,2,0.007433458556470308,0.13332267604508033,0.06666133802254016,0.0296539045639837,0.22220446007513392,0.06666133802254016,0.06666133802254016,0.16297658060906406,0.007433458556470308,0.014786987451043085,0.0296539045639837,0.15554312205259374,0.03700743345855648,-0.0037071362372567192,0.025023169601482854,-0.0004700352526439483,2,0xf,1
Municipios,1548,Torres de la Alameda,177.74,7729,959,406,618,402,711,642,86,1.94,5.95,1.81,2.46,32.99,13.71,18.5,11.64,8.41,0.39,7.63,8.93,13.71,843,847,-4,3104,2860,244,5,,5,0.015147965956117745,0.04645896775201061,0.014132896072460372,0.019208245490747244,0.2575935035527446,0.1070508315764816,0.14445225267431872,0.09088779573670648,0.06566721324275786,0.0030452096509721244,0.059576793940813604,0.06972749277738735,0.1070508315764816,-0.0005175313753396299,0.03156941389571743,-0.0004700352526439483,2,0xf,1
Municipios,9036,Tres Cantos,1283.61,48751,3599,1434,2115,1591,5171,10508,3996,2.36,12.1,0.33,0.45,21.41,3.82,2.67,26.15,0.78,0.14,1.44,33.89,3.51,5242,5186,56,40053,39243,810,12,,5,0.02164144887666208,0.11095827602017423,0.0030261348005502066,0.004126547455295736,0.19633195781751492,0.03502980284273269,0.024484181568088032,0.23979825767996332,0.007152682255845943,0.0012838147638697846,0.013204951856946355,0.31077487391104996,0.032187070151306736,0.0011486943857561896,0.016615043793973456,-0.0004700352526439483,1,0xf,1
Municipios,1551,Valdaracete,9.62,612,112,45,55,-,34,28,-,0.0,11.44,16.34,6.54,21.24,8.17,8.17,1.63,1.63,1.63,0.0,6.54,1.63,48,47,1,120,136,-16,5,,2,0.0,0.13465160075329569,0.19232580037664784,0.07697740112994352,0.25,0.09616290018832392,0.09616290018832392,0.019185499058380413,0.019185499058380413,0.019185499058380413,0.0,0.07697740112994352,0.019185499058380413,0.0016339869281045752,-0.026143790849673203,-0.0004700352526439483,1,0xf,2
Municipios,1564,Valdeavero,89.16,1670,192,88,158,92,174,138,18,0.6,3.59,7.19,0.0,32.93,16.17,12.57,11.38,10.78,0.0,1.8,9.58,10.18,177,174,3,323,345,-22,5,,3,0.005138306071765008,0.030744197996060627,0.06157403442665068,0,0.2820073649053695,0.13847734863406697,0.10764751220347692,0.09745653849447632,0.0923182324227113,0.0,0.015414918215295023,0.08204162027918128,0.08717992635094629,0.0017964071856287425,-0.013173652694610778,-0.0004700352526439483,1,0xf,2
Municipios,1570,Valdelaguna,24.31,1026,134,59,72,51,88,78,18,0.0,5.85,5.85,1.95,10.72,16.57,4.87,8.77,0.0,0.97,2.92,2.92,7.8,65,66,-1,147,156,-9,6,,2,0.0,0.08454979043214338,0.08454979043214338,0.028183263477381124,0.15493568434744906,0.23948547477959245,0.07038589391530568,0.12675242087006794,0.0,0.014019366960543431,0.042202630437924556,0.042202630437924556,0.1127330539095245,-0.0009746588693957114,-0.008771929824561403,-0.0004700352526439483,2,0xf,2
Municipios,1586,Valdemanco,57.42,1012,122,39,60,31,84,124,25,0.99,5.93,0.0,0.0,23.72,24.7,1.98,4.94,0.0,2.96,1.98,8.89,6.92,82,82,0,148,149,-1,6,,2,0.011926273942898444,0.07143717624382603,0.0,0,0.28574870497530414,0.29755451150463796,0.02385254788579689,0.0595109023009276,0.0,0.035658354415130704,0.02385254788579689,0.10709553065895676,0.08336345018672449,0.0,-0.0009881422924901185,-0.0004700352526439483,1,0xf,2
Municipios,1599,Valdemaqueda,15.31,789,99,45,59,24,47,51,14,0.0,7.6,8.87,2.53,25.35,39.29,3.8,10.14,1.27,1.27,0.0,10.14,0.0,94,84,10,150,151,-1,6,,2,0.0,0.06892798839107564,0.08044621803011065,0.022945764556502813,0.22991111917286416,0.35633956103754766,0.03446399419553782,0.09196444766914567,0.011518229639035009,0.011518229639035009,0.0,0.09196444766914567,0.0,0.012674271229404309,-0.0012674271229404308,-0.0004700352526439483,1,0xf,2
Municipios,1603,Valdemorillo,141.15,13245,1436,609,813,486,1218,1971,693,2.49,9.21,1.51,0.53,22.12,13.59,3.78,29.52,1.36,0.38,1.89,21.59,4.76,1426,1443,-17,2766,2706,60,8,,5,0.02208817528608179,0.0816996362991218,0.01339483722168012,0.004701499157278453,0.19622105916792335,0.12055353499512109,0.033531446819835,0.26186463230728285,0.012064224252639049,0.0033708861882373814,0.0167657234099175,0.1915195600106449,0.04222478488423667,-0.0012835032087580218,0.004530011325028313,-0.0004700352526439483,2,0xf,1
Municipios,1610,Valdemoro,1213.12,77587,7374,3236,5067,3267,7290,10396,1693,1.55,9.47,0.34,0.76,23.86,10.61,6.56,12.62,2.66,0.13,3.14,11.01,8.24,6546,6546,0,28668,28484,184,5,,5,0.017042330951072018,0.10412314458493678,0.003738317757009346,0.008356239692138537,0.26234194612424405,0.11665750412314457,0.07212754260582738,0.1387575590984057,0.02924683892248488,0.00142935678944475,0.03452446399120396,0.12105552501374381,0.09059923034634415,0.0,0.0023715313132354645,-0.0004700352526439483,1,0xf,1
Municipios,1625,Valdeolmos-Alalpardo,166.45,4309,397,173,263,176,387,592,215,1.39,27.85,2.32,0.46,16.71,8.12,2.09,22.28,1.16,0.0,0.46,19.03,6.03,449,456,-7,1167,1165,2,2,,4,0.012882298424467099,0.25810936051899913,0.021501390176088972,0.004263206672845228,0.15486561631139947,0.0752548656163114,0.019369786839666357,0.2064874884151993,0.010750695088044486,0.0,0.004263206672845228,0.17636700648748843,0.05588507877664505,-0.0016245068461359943,0.0004641448131817127,-0.0004700352526439483,2,0xf,1
Municipios,1631,Valdepiélagos,34.97,612,68,32,45,25,60,50,7,1.63,11.44,11.44,8.17,31.05,13.07,9.8,16.34,0.0,1.63,1.63,16.34,4.9,67,72,-5,119,126,-7,5,,2,0.012790332705586941,0.08976773383553044,0.08976773383553044,0.06410860012554927,0.24364406779661016,0.10255806654111738,0.07689893283113622,0.12821720025109853,0.0,0.012790332705586941,0.012790332705586941,0.12821720025109853,0.03844946641556811,-0.008169934640522876,-0.011437908496732025,-0.0004700352526439483,2,0xf,2
Municipios,1646,Valdetorres de Jarama,134.01,4696,581,215,343,183,412,446,109,1.92,5.54,3.62,0.0,22.15,14.91,3.83,12.56,1.49,0.43,2.34,12.14,6.18,401,391,10,811,801,10,5,,4,0.02204109746297784,0.06359774997130065,0.04155665250832281,0,0.25427620250258287,0.1711628974859373,0.043967397543336006,0.14418551257031337,0.01710481001033176,0.004936287452646079,0.02686258753300424,0.13936402250028698,0.07094478245895992,0.002129471890971039,0.002129471890971039,-0.0004700352526439483,1,0xf,1
Municipios,1659,Valdilecha,71.98,3079,377,150,240,130,244,171,23,2.27,4.55,9.42,1.3,23.38,16.89,5.2,8.12,1.62,1.3,2.27,7.47,7.47,257,265,-8,754,793,-39,5,,3,0.024873986412447948,0.04985754985754985,0.1032215647600263,0.014245014245014245,0.25619110234494846,0.1850756081525312,0.05698005698005698,0.08897655051501203,0.01775147928994083,0.014245014245014245,0.024873986412447948,0.08185404339250492,0.08185404339250492,-0.0025982461838259174,-0.012666450146151347,-0.0004700352526439483,2,0xf,2
Municipios,1662,Valverde de Alcalá,37.45,518,44,31,41,25,45,46,10,0.0,11.58,7.72,0.0,13.51,7.72,0.0,3.86,0.0,5.79,0.0,1.93,13.51,34,34,0,48,77,-29,13,,1,0.0,0.1764705882352941,0.1176470588235294,0,0.20588235294117646,0.1176470588235294,0.0,0.0588235294117647,0.0,0.08823529411764705,0.0,0.02941176470588235,0.20588235294117646,0.0,-0.055984555984555984,-0.0004700352526439483,1,0xf,2
Municipios,1678,Velilla de San Antonio,872.18,12543,1397,637,972,650,1325,1387,272,1.59,5.9,0.4,0.8,20.49,15.63,10.52,12.6,5.1,0.16,4.62,13.15,13.23,1169,1175,-6,3355,3399,-44,5,,5,0.015260581629714946,0.05662731548133219,0.0038391400326326904,0.007678280065265381,0.19665994817160956,0.15001439677512238,0.10096938285823975,0.12093291102792975,0.0489490354160668,0.0015356560130530762,0.044342067376907573,0.1262117285727997,0.12697955657932625,-0.00047835446065534564,-0.0035079327114725346,-0.0004700352526439483,2,0xf,2
Municipios,1684,El Vellón,62.25,2083,260,114,144,97,219,167,31,0.96,5.76,4.32,2.88,20.16,14.88,3.84,11.04,0.96,0.96,0.0,4.8,5.76,150,151,-1,272,292,-20,5,,3,0.012578616352201259,0.07547169811320754,0.05660377358490567,0.03773584905660377,0.26415094339622647,0.19496855345911954,0.050314465408805034,0.14465408805031446,0.012578616352201259,0.012578616352201259,0.0,0.06289308176100629,0.07547169811320754,-0.00048007681228996637,-0.009601536245799328,-0.0004700352526439483,2,0xf,2
Municipios,1697,Venturada,233.82,2387,232,78,121,72,189,407,194,4.19,12.99,1.68,0.84,52.37,9.64,3.77,34.35,0.0,1.26,2.93,21.78,11.31,349,366,-17,880,843,37,5,,3,0.026669212653554833,0.0826809241932404,0.010693144930303608,0.005346572465151804,0.3333333333333333,0.06135828400483737,0.02399592642097893,0.21863662402138628,0.0,0.008019858697727707,0.018649353955827126,0.13862898606072177,0.0719877792629368,-0.007121910347716799,0.015500628403854211,-0.0004700352526439483,2,0xf,1
Municipios,1718,Villa del Prado,87.63,6837,873,395,503,289,513,441,58,1.32,4.68,25.6,0.44,21.5,13.6,2.63,6.44,1.32,0.29,0.88,9.21,3.95,600,610,-10,1351,1402,-51,3,,5,0.014369693011103855,0.050947093403004566,0.2786849553668626,0.004789897670367952,0.23405181798388852,0.14805138253864578,0.028630524711517526,0.07010668408447639,0.014369693011103855,0.0031569780100152403,0.009579795340735903,0.10026126714565645,0.04300021772262138,-0.001462629808395495,-0.007459412022817025,-0.0004700352526439483,2,0xf,2
Municipios,1701,Villaconejos,103.27,3464,453,200,280,158,234,155,20,1.73,4.04,17.9,3.18,31.18,14.72,7.51,6.35,3.46,0.87,0.87,8.08,12.7,362,364,-2,671,705,-34,5,,4,0.015365485389466204,0.03588240518696154,0.15898392397193356,0.028244071409539037,0.27693400834887644,0.13073985256239454,0.06670219380051513,0.05639932498445687,0.030730970778932408,0.0077271516120436985,0.0077271516120436985,0.07176481037392309,0.11279864996891374,-0.0005773672055427252,-0.009815242494226328,-0.0004700352526439483,2,0xf,2
Municipios,1723,Villalbilla,433.35,15049,1349,647,972,692,1699,2380,649,1.93,7.31,0.6,0.86,14.62,11.03,6.45,15.35,1.99,0.4,3.59,14.55,7.71,1199,1203,-4,2747,2779,-32,8,,5,0.022340548674615116,0.08461627503183239,0.0069452482926264615,0.009954855886097928,0.16923255006366478,0.12767681444611645,0.07466141914573446,0.17768260215302698,0.023035073503877762,0.0046301655284176416,0.04155573561754833,0.1684222710961917,0.08924644056025002,-0.0002657983919197289,-0.0021263871353578313,-0.0004700352526439483,1,0xf,2
Municipios,1739,Villamanrique de Tajo,25.94,762,108,36,51,23,53,42,7,1.31,6.56,24.93,1.31,41.99,10.5,2.62,5.25,1.31,2.62,0.0,5.25,5.25,77,81,-4,166,182,-16,5,,2,0.012029384756657484,0.06023875114784205,0.22892561983471074,0.012029384756657484,0.38558310376492194,0.09641873278236913,0.024058769513314968,0.04820936639118457,0.012029384756657484,0.024058769513314968,0.0,0.04820936639118457,0.04820936639118457,-0.005249343832020997,-0.02099737532808399,-0.0004700352526439483,2,0xf,2
Municipios,1744,Villamanta,41.86,2643,300,130,168,115,214,187,43,1.89,8.32,12.11,4.16,18.54,26.86,6.81,8.7,1.14,0.76,1.51,10.22,5.68,280,264,16,629,591,38,6,,3,0.01771321462043111,0.07797563261480786,0.1134957825679475,0.03898781630740393,0.17375820056232424,0.2517338331771321,0.06382380506091845,0.08153701968134956,0.010684161199625114,0.007122774133083411,0.014151827553889407,0.0957825679475164,0.053233364573570745,0.006053726825576996,0.014377601210745366,-0.0004700352526439483,1,0xf,1
Municipios,1757,Villamantilla,63.28,1514,164,65,105,76,129,182,29,1.32,11.23,2.64,3.96,11.89,12.55,6.61,14.53,2.64,0.66,0.0,7.93,9.91,114,120,-6,272,273,-1,8,,3,0.01537207406544777,0.13077908466286248,0.03074414813089554,0.04611622219634331,0.13846512169558636,0.14615115872831025,0.07697682543379528,0.16920926982648188,0.03074414813089554,0.007686037032723885,0.0,0.09234889949924303,0.11540701059741469,-0.003963011889035667,-0.0006605019815059445,-0.0004700352526439483,2,0xf,2
Municipios,1782,Villanueva de Perales,51.13,1599,195,96,112,67,140,154,20,1.88,13.13,6.25,0.0,29.39,16.26,1.25,15.63,0.0,0.0,1.25,8.13,10.63,165,164,1,358,317,41,5,,3,0.018111753371868978,0.12649325626204241,0.06021194605009634,0,0.283140655105973,0.15664739884393067,0.012042389210019268,0.15057803468208095,0.0,0.0,0.012042389210019268,0.07832369942196533,0.10240847784200387,0.0006253908692933083,0.02564102564102564,-0.0004700352526439483,1,0xf,1
Municipios,1760,Villanueva de la Cañada,645.39,22580,1755,767,948,603,1495,3085,1861,2.92,18.29,0.89,0.27,24.62,7.4,1.42,31.67,0.35,0.49,0.8,33.17,2.75,2778,2791,-13,7095,7312,-217,12,,5,0.023352527191298784,0.14627319257837493,0.007117722328854767,0.002159309021113244,0.1968969929622521,0.05918106206014076,0.011356365962891874,0.25327895073576456,0.002799104286628279,0.003918746001279591,0.0063979526551503525,0.2652751119641715,0.021992962252079334,-0.0005757307351638619,-0.009610274579273693,-0.0004700352526439483,2,0xf,2
Municipios,1776,Villanueva del Pardillo,678.43,17310,1497,597,828,544,1443,2532,1127,2.2,10.17,0.64,0.35,20.74,10.69,2.14,24.03,0.35,0.23,1.44,23.86,2.89,1736,1689,47,3877,3863,14,8,,5,0.022059560814198336,0.10197533340018049,0.006417326782312243,0.0035094755840770074,0.2079614960393061,0.10718941141080918,0.021457936428356562,0.24095056652963,0.0035094755840770074,0.002306226812393462,0.014438985260202545,0.2392459641030783,0.02897824125137872,0.002715193529751589,0.0008087810514153668,-0.0004700352526439483,1,0xf,1
Municipios,1795,Villar del Olmo,78.85,2211,234,113,134,93,196,243,78,1.36,5.88,2.26,0.9,16.28,19.9,5.88,20.35,1.36,0.9,3.62,17.19,19.0,239,241,-2,336,364,-28,8,,3,0.011838440111420613,0.05118384401114206,0.019672701949860722,0.007834261838440111,0.14171309192200557,0.17322423398328687,0.05118384401114206,0.17714136490250695,0.011838440111420613,0.007834261838440111,0.03151114206128133,0.14963440111420612,0.16538997214484677,-0.0009045680687471732,-0.012663952962460425,-0.0004700352526439483,2,0xf,2
Municipios,1809,Villarejo de Salvanés,63.36,7552,1114,399,600,383,692,520,67,1.85,4.63,7.94,4.37,28.73,15.36,9.0,9.27,2.25,0.26,2.38,9.93,3.84,682,686,-4,2488,2495,-7,5,,5,0.018535216912133053,0.04638813746117623,0.07955114717964132,0.04378318805730889,0.28784690912734195,0.15389239555154793,0.09017132551848513,0.09287646528403967,0.02254283137962128,0.002604949403867348,0.023845306081554954,0.09948902915539524,0.03847309888788698,-0.0005296610169491525,-0.000926906779661017,-0.0004700352526439483,2,0xf,2
Municipios,1816,Villaviciosa de Odón,410.61,28030,2424,969,1338,885,2392,4544,2209,3.07,12.95,0.71,0.64,30.75,10.74,4.35,32.75,1.0,0.43,2.71,35.03,5.24,3854,3813,41,10668,10771,-103,12,,5,0.02187077010757284,0.09225618009546198,0.005058060839210657,0.004559378784640592,0.21906390254327848,0.07651207522974994,0.030989527676854024,0.23331196124528034,0.007124029351000926,0.003063332620930398,0.01930611954121251,0.24955474816556245,0.03732991379924485,0.0014627185158758473,-0.003674634320371031,-0.0004700352526439483,1,0xf,2
Municipios,1821,Villavieja del Lozoya,12.01,276,39,-,11,13,27,31,-,10.87,21.74,10.87,0.0,18.12,28.99,3.62,25.36,0.0,0.0,3.62,3.62,0.0,34,34,0,61,68,-7,6,,1,0.0857187918933838,0.1714375837867676,0.0857187918933838,0,0.14289093920037851,0.22860973109376231,0.028546644586389086,0.19998422837315669,0.0,0.0,0.028546644586389086,0.028546644586389086,0.0,0.0,-0.025362318840579712,-0.0004700352526439483,1,0xf,2
Municipios,1837,Zarzalejo,87.72,1786,210,72,121,53,150,130,34,2.8,12.88,5.6,0.56,15.12,21.28,5.6,14.0,2.8,2.24,2.24,9.52,1.68,163,162,1,502,495,7,6,,3,0.029069767441860465,0.13372093023255816,0.05813953488372093,0.005813953488372094,0.1569767441860465,0.22093023255813957,0.05813953488372093,0.14534883720930233,0.029069767441860465,0.023255813953488375,0.023255813953488375,0.09883720930232559,0.01744186046511628,0.0005599104143337066,0.003919372900335946,-0.0004700352526439483,1,0xf,1
